,Logical Regression,Train-Time(Log Reg),Decision Tree,Train-Time(Decision Tree),Random Forest,Train-Time(Random Forest),Naive Bayes,Train-Time(Naive Bayes),SVM,Train-Time(SVM)
299,0.9210526315789473,0.021001577377319336,0.9210526315789473,0.0010013580322265625,0.8947368421052632,0.10700535774230957,0.868421052631579,0.0010001659393310547,0.9473684210526315,0.0010001659393310547
300,1.0,0.02200150489807129,0.9736842105263158,0.0010001659393310547,1.0,0.10300731658935547,1.0,0.0009999275207519531,0.9736842105263158,0.0009999275207519531
301,0.9473684210526315,0.021001815795898438,0.9736842105263158,0.0,0.9736842105263158,0.1310124397277832,0.9736842105263158,0.0,0.9736842105263158,0.0
302,0.9736842105263158,0.024001598358154297,0.9473684210526315,0.0009999275207519531,0.9473684210526315,0.11400842666625977,0.9473684210526315,0.0010004043579101562,0.9736842105263158,0.0009996891021728516
303,0.9736842105263158,0.023001670837402344,0.9736842105263158,0.0,0.9736842105263158,0.1220090389251709,0.9736842105263158,0.0010006427764892578,0.9736842105263158,0.0010004043579101562
304,0.9473684210526315,0.020000457763671875,0.9210526315789473,0.0,0.9473684210526315,0.12900972366333008,0.9473684210526315,0.0010001659393310547,0.9736842105263158,0.0010001659393310547
305,0.9473684210526315,0.023001432418823242,0.9473684210526315,0.0010001659393310547,0.9473684210526315,0.1110081672668457,0.9473684210526315,0.0009999275207519531,0.9736842105263158,0.0009999275207519531
306,0.9736842105263158,0.019001483917236328,0.9473684210526315,0.0010001659393310547,0.9736842105263158,0.1110084056854248,0.9736842105263158,0.0010001659393310547,0.9473684210526315,0.0010004043579101562
307,1.0,0.031003236770629883,0.9473684210526315,0.0010006427764892578,0.9736842105263158,0.11700606346130371,0.9736842105263158,0.0010004043579101562,0.9736842105263158,0.0009999275207519531
308,0.9736842105263158,0.030002117156982422,0.9210526315789473,0.0010001659393310547,0.9473684210526315,0.133009672164917,0.9473684210526315,0.0010004043579101562,0.9473684210526315,0.0009996891021728516
309,0.9210526315789473,0.01800084114074707,0.9473684210526315,0.0,0.9473684210526315,0.10600781440734863,0.9473684210526315,0.0010001659393310547,0.9736842105263158,0.0
310,1.0,0.028001785278320312,0.9473684210526315,0.001001596450805664,0.9473684210526315,0.11500716209411621,0.9210526315789473,0.0009999275207519531,0.9736842105263158,0.0010001659393310547
311,0.9736842105263158,0.023001670837402344,0.9736842105263158,0.0010001659393310547,0.9736842105263158,0.12100887298583984,0.9736842105263158,0.0,1.0,0.0
312,1.0,0.021001338958740234,1.0,0.0010004043579101562,1.0,0.1090080738067627,1.0,0.0010001659393310547,1.0,0.0
313,0.9736842105263158,0.02000141143798828,0.9473684210526315,0.0010001659393310547,0.9736842105263158,0.12100911140441895,0.9736842105263158,0.0,1.0,0.001001119613647461
314,0.9736842105263158,0.020999670028686523,0.8947368421052632,0.0,0.9210526315789473,0.12900972366333008,0.9736842105263158,0.0010001659393310547,0.9736842105263158,0.0
315,1.0,0.01700139045715332,0.9736842105263158,0.0,0.9736842105263158,0.12000894546508789,1.0,0.0009999275207519531,0.9736842105263158,0.0010001659393310547
316,0.9736842105263158,0.028004169464111328,0.9736842105263158,0.0010001659393310547,0.9736842105263158,0.10800600051879883,0.9736842105263158,0.0010001659393310547,1.0,0.0010001659393310547
317,0.8947368421052632,0.02600264549255371,0.8421052631578947,0.0009999275207519531,0.868421052631579,0.11900949478149414,0.868421052631579,0.0,0.9736842105263158,0.0
318,0.9473684210526315,0.026002883911132812,0.8947368421052632,0.0,0.9210526315789473,0.10600614547729492,0.9736842105263158,0.0009999275207519531,0.9473684210526315,0.0
319,0.9473684210526315,0.020001649856567383,0.9473684210526315,0.0009999275207519531,0.9210526315789473,0.11700892448425293,0.9210526315789473,0.0010001659393310547,0.9210526315789473,0.0009999275207519531
320,1.0,0.018999099731445312,1.0,0.0,1.0,0.11900901794433594,1.0,0.0009999275207519531,1.0,0.0
321,1.0,0.027002334594726562,0.9473684210526315,0.0,0.9736842105263158,0.12000751495361328,0.9736842105263158,0.0,1.0,0.0
322,1.0,0.023002147674560547,0.9210526315789473,0.0,0.9736842105263158,0.11600852012634277,0.9736842105263158,0.0009999275207519531,1.0,0.0010001659393310547
323,1.0,0.023001909255981445,0.9736842105263158,0.0,0.9736842105263158,0.11200666427612305,0.9736842105263158,0.0009999275207519531,1.0,0.0
324,0.9473684210526315,0.028002023696899414,0.9210526315789473,0.0010013580322265625,0.9210526315789473,0.11800742149353027,0.9210526315789473,0.0010006427764892578,1.0,0.0
325,0.9736842105263158,0.01699972152709961,1.0,0.0,0.9736842105263158,0.1110076904296875,0.9736842105263158,0.0010001659393310547,1.0,0.0009999275207519531
326,0.9736842105263158,0.022002220153808594,0.9736842105263158,0.0,0.9736842105263158,0.10300779342651367,0.9736842105263158,0.0009999275207519531,1.0,0.0
327,0.9473684210526315,0.02200174331665039,0.9210526315789473,0.0,0.9473684210526315,0.1160116195678711,0.9473684210526315,0.0010008811950683594,0.9736842105263158,0.0009992122650146484
328,0.9736842105263158,0.029001474380493164,0.9736842105263158,0.0,0.9736842105263158,0.12500762939453125,0.9736842105263158,0.0,0.9736842105263158,0.0
329,0.9736842105263158,0.0240020751953125,0.868421052631579,0.0009999275207519531,0.9210526315789473,0.11900854110717773,0.9736842105263158,0.0009992122650146484,0.9736842105263158,0.0009989738464355469
330,1.0,0.022001028060913086,0.9473684210526315,0.0,0.9736842105263158,0.11700963973999023,0.9736842105263158,0.0010001659393310547,0.9736842105263158,0.0
331,1.0,0.02700328826904297,1.0,0.0,1.0,0.1240077018737793,0.9736842105263158,0.00099945068359375,1.0,0.00099945068359375
332,0.9736842105263158,0.02600264549255371,0.9736842105263158,0.0,0.9736842105263158,0.10300779342651367,1.0,0.0,0.9736842105263158,0.0010001659393310547
333,0.8947368421052632,0.022001266479492188,0.9736842105263158,0.0010001659393310547,0.9210526315789473,0.11200881004333496,0.9473684210526315,0.0009992122650146484,0.9736842105263158,0.0009996891021728516
334,0.9736842105263158,0.02300119400024414,0.9736842105263158,0.0,0.9736842105263158,0.11600780487060547,0.9736842105263158,0.0,1.0,0.0010001659393310547
335,0.9473684210526315,0.023001670837402344,0.9210526315789473,0.0,0.8947368421052632,0.12101078033447266,0.9210526315789473,0.0,0.9736842105263158,0.0
336,0.9736842105263158,0.023000240325927734,0.9473684210526315,0.0,0.9736842105263158,0.11700677871704102,0.9736842105263158,0.0010001659393310547,1.0,0.0009999275207519531
337,0.9736842105263158,0.021001815795898438,0.9473684210526315,0.0,0.9473684210526315,0.1240088939666748,0.9736842105263158,0.0,0.9736842105263158,0.0010001659393310547
338,0.9736842105263158,0.019001245498657227,0.9210526315789473,0.0,0.9473684210526315,0.10800790786743164,0.9473684210526315,0.0,0.9473684210526315,0.0009999275207519531
339,1.0,0.020000934600830078,1.0,0.0010004043579101562,1.0,0.10300850868225098,0.9736842105263158,0.0009999275207519531,1.0,0.0010001659393310547
340,0.9736842105263158,0.020001649856567383,0.9736842105263158,0.0,0.9736842105263158,0.1070258617401123,0.9736842105263158,0.0009999275207519531,1.0,0.0009999275207519531
341,0.9473684210526315,0.03900313377380371,0.868421052631579,0.0,0.9210526315789473,0.12100768089294434,0.9210526315789473,0.0,0.9473684210526315,0.0009999275207519531
342,0.9473684210526315,0.019001483917236328,0.9473684210526315,0.0,0.9473684210526315,0.11600852012634277,0.9473684210526315,0.0,1.0,0.0
343,1.0,0.02300095558166504,0.9736842105263158,0.0010008811950683594,0.9736842105263158,0.10800790786743164,1.0,0.0009999275207519531,0.9736842105263158,0.0010006427764892578
344,0.868421052631579,0.022001266479492188,0.8157894736842105,0.0009999275207519531,0.8157894736842105,0.11800909042358398,0.8947368421052632,0.0,0.9473684210526315,0.0
345,0.9210526315789473,0.025002479553222656,0.9210526315789473,0.0,0.9210526315789473,0.10800719261169434,0.9210526315789473,0.0,0.9473684210526315,0.0010001659393310547
346,1.0,0.021001338958740234,0.9736842105263158,0.0,1.0,0.11901021003723145,1.0,0.0010001659393310547,1.0,0.0009999275207519531
347,0.9473684210526315,0.029002666473388672,0.9210526315789473,0.0010008811950683594,0.9473684210526315,0.12900876998901367,0.9736842105263158,0.0009987354278564453,0.9736842105263158,0.0009999275207519531
348,0.8947368421052632,0.026003122329711914,0.9210526315789473,0.001001596450805664,0.9210526315789473,0.1240072250366211,0.9210526315789473,0.0,0.9473684210526315,0.0
349,1.0,0.02300095558166504,0.9210526315789473,0.0,0.9736842105263158,0.11800885200500488,0.9473684210526315,0.0009999275207519531,1.0,0.0010001659393310547
