,Accuracy(Log Reg),Train-Time(Log Reg),Accuracy(Decision Tree),Train-Time(Decision Tree),Accuracy(Random Forest),Train-Time(Random Forest),Accuracy(Naive Bayes),Train-Time(Naive Bayes),Accuracy(SVM),Train-Time(SVM)
720,0.9300699300699301,0.03125405311584473,0.9370629370629371,0.015630483627319336,0.9440559440559441,0.17272448539733887,0.9300699300699301,0.0009961128234863281,0.9440559440559441,1.3686504364013672
721,0.9370629370629371,0.04688739776611328,0.9230769230769231,0.0,0.9300699300699301,0.1727156639099121,0.8951048951048951,0.0,0.958041958041958,0.335599422454834
722,0.972027972027972,0.027138471603393555,0.916083916083916,0.0,0.972027972027972,0.1727137565612793,0.965034965034965,0.0,0.986013986013986,0.5706741809844971
723,0.9370629370629371,0.028138399124145508,0.9440559440559441,0.01563096046447754,0.986013986013986,0.19517135620117188,0.972027972027972,0.0010001659393310547,0.958041958041958,0.9496738910675049
724,0.9300699300699301,0.04688858985900879,0.9230769230769231,0.0,0.965034965034965,0.15708637237548828,0.9370629370629371,0.0,0.9370629370629371,0.38707947731018066
725,0.9370629370629371,0.03126049041748047,0.9230769230769231,0.0,0.951048951048951,0.2179253101348877,0.9370629370629371,0.0009999275207519531,0.951048951048951,0.653191328048706
726,0.951048951048951,0.0468904972076416,0.9440559440559441,0.0,0.958041958041958,0.16820907592773438,0.916083916083916,0.0,0.9370629370629371,4.6526384353637695
727,0.9370629370629371,0.04689168930053711,0.8951048951048951,0.0,0.951048951048951,0.15708637237548828,0.8951048951048951,0.0,0.9300699300699301,0.9461781978607178
728,0.916083916083916,0.04728984832763672,0.9230769230769231,0.0,0.9370629370629371,0.17271161079406738,0.9230769230769231,0.0,0.958041958041958,0.48681640625
729,0.916083916083916,0.046894073486328125,0.9370629370629371,0.01562952995300293,0.9300699300699301,0.17272329330444336,0.916083916083916,0.0010018348693847656,0.9230769230769231,0.6152796745300293
