,Unnamed: 0,Time(Log_Reg),Time(Lasso_Reg),Time(ELastic_Reg),Time(Rid_Reg),Accuracy(Log_Reg),Accuracy(Lasso_Reg),Accuracy(Elastic_Reg),Accuracy(Rid_Reg),MSE(Log_Reg),MSE(Lasso_Reg),MSE(Elastic_Reg),MSE(Rid_Reg),R-sq(Log_Reg),R-sq(Lasso_Reg),R-sq(Elastic_Reg),R-sq(Rid_Reg)
205,205,0.0310018062591552,0.0009999275207519,0.0009982585906982,0.0010006427764892,1.0,0.9252265105627404,0.9216885105686096,0.9245368784548073,0.0,0.1714103451908895,0.1731667631424998,0.1760757821937149,1.0,0.9252265105627404,0.9216885105686096,0.9245368784548073
206,206,0.0300028324127197,0.0010004043579101,0.0009996891021728,0.0010247230529785,0.9473684210526316,0.9147681209515688,0.9110738969683898,0.9096583996280998,0.0526315789473684,0.1811684293957393,0.1824619808120113,0.1950910875554031,0.9178378378378378,0.9147681209515688,0.9110738969683898,0.9096583996280998
207,207,0.0310003757476806,0.0009980201721191,0.0010004043579101,0.0020046234130859,1.0,0.9484026130809724,0.9455237294223202,0.9485205339269585,0.0,0.1494881083536763,0.1539129729449852,0.1507851827681228,1.0,0.9484026130809724,0.9455237294223202,0.9485205339269585
208,208,0.0269989967346191,0.0010018348693847,0.0010004043579101,0.001002550125122,1.0,0.9326818230419216,0.9343177013028616,0.9312969136899976,0.0,0.1670937410029883,0.163060248193493,0.1698669578806285,1.0,0.9326818230419216,0.9343177013028616,0.9312969136899976
209,209,0.0310044288635253,0.0009996891021728,0.0009989738464355,0.0009989738464355,1.0,0.923887971599736,0.9223284759045562,0.9255242024185732,0.0,0.1646484066387768,0.1640363957957627,0.1680461418235666,1.0,0.923887971599736,0.9223284759045562,0.9255242024185732
210,210,0.0280039310455322,0.0009992122650146,0.0,0.0009996891021728,0.9736842105263158,0.9232928927449692,0.9253449704714388,0.9146780425507992,0.0263157894736842,0.1928769527949258,0.1839246841413822,0.2080943618057106,0.9629268292682926,0.9232928927449692,0.9253449704714388,0.9146780425507992
211,211,0.0290021896362304,0.0009996891021728,0.0010006427764892,0.0,0.9473684210526316,0.8964949148774218,0.90602629605903,0.9030538287395672,0.0526315789473684,0.1943039804324481,0.1920297866167227,0.190542394511143,0.9258536585365854,0.8964949148774218,0.90602629605903,0.9030538287395672
212,212,0.0330021381378173,0.0009996891021728,0.0009973049163818,0.0009989738464355,0.9736842105263158,0.921701899690886,0.920476867960384,0.9156853152793972,0.0263157894736842,0.1795892816955909,0.1837600938594031,0.186040679139676,0.9599578503688092,0.921701899690886,0.920476867960384,0.9156853152793972
213,213,0.0239961147308349,0.0,0.0,0.0010004043579101,0.9736842105263158,0.9145635695811992,0.9143606036116018,0.9193366487999838,0.0263157894736842,0.1882392745655772,0.1889845313997354,0.1873241684452797,0.9637404580152672,0.9145635695811992,0.9143606036116018,0.9193366487999838
214,214,0.0240051746368408,0.0009999275207519,0.001000165939331,0.00099778175354,0.9473684210526316,0.932321734776264,0.9313270786897216,0.9288452185514624,0.0526315789473684,0.1383358186313562,0.1488945897883228,0.1465162128129597,0.910377358490566,0.932321734776264,0.9313270786897216,0.9288452185514624
215,215,0.03200364112854,0.0020017623901367,0.0009970664978027,0.0010020732879638,0.9210526315789472,0.905608422746187,0.9050921548700084,0.9071130614854848,0.0789473684210526,0.193531638475514,0.192301532513179,0.192372262438257,0.8788522848034006,0.905608422746187,0.9050921548700084,0.9071130614854848
216,216,0.0490026473999023,0.0,0.001000165939331,0.0009961128234863,0.9473684210526316,0.9272770715196442,0.922668265223783,0.9327874106984404,0.0526315789473684,0.1615220616044512,0.1679662517113954,0.1558325994281343,0.9274809160305344,0.9272770715196442,0.922668265223783,0.9327874106984404
217,217,0.0349974632263183,0.0010027885437011,0.0010004043579101,0.0,1.0,0.9415829622889385,0.9385896167993064,0.943345764868349,0.0,0.1498289427833641,0.1517395069045647,0.1504285080206603,1.0,0.9415829622889385,0.9385896167993064,0.943345764868349
218,218,0.0250005722045898,0.0,0.0020010471343994,0.0,0.9473684210526316,0.89774823193716,0.896153017883388,0.9011637685501002,0.0526315789473684,0.185055003433965,0.1869471384848155,0.1855625412172586,0.908653846153846,0.89774823193716,0.896153017883388,0.9011637685501002
219,219,0.0330035686492919,0.0,0.0,0.0,0.9473684210526316,0.8656747531781278,0.8696730009506524,0.8483349784266844,0.0526315789473684,0.2244686437000926,0.2204170464071948,0.2369380513384022,0.8994708994708995,0.8656747531781278,0.8696730009506524,0.8483349784266844
220,220,0.031005859375,0.001000165939331,0.0009963512420654,0.0009975433349609,0.9210526315789472,0.9140737275202008,0.912219555467646,0.91723220345074,0.0789473684210526,0.17029914150151,0.1697287350856499,0.172088121523989,0.8744493392070485,0.9140737275202008,0.912219555467646,0.91723220345074
221,221,0.0320014953613281,0.0009999275207519,0.0,0.001000165939331,0.9473684210526316,0.9229091102711584,0.9245086926707656,0.91685942042151,0.0526315789473684,0.1655311467305493,0.1655280791358159,0.1665336304004557,0.9192348565356004,0.9229091102711584,0.9245086926707656,0.91685942042151
222,222,0.0350041389465332,0.0009963512420654,0.0,0.0010032653808593,0.9473684210526316,0.891292680666475,0.8946402652658229,0.8787718941264202,0.0526315789473684,0.1873935090085787,0.1860651290783761,0.2014851456643844,0.904642409033877,0.891292680666475,0.8946402652658229,0.8787718941264202
223,223,0.0250005722045898,0.0009996891021728,0.0010004043579101,0.0009996891021728,0.9736842105263158,0.939410515066469,0.9377962044659236,0.9384751018108596,0.0263157894736842,0.1311768768003883,0.1356102268250117,0.1404936026604119,0.9497354497354498,0.939410515066469,0.9377962044659236,0.9384751018108596
224,224,0.0249958038330078,0.0,0.0,0.0,0.9210526315789472,0.8732494113090705,0.8826760000618047,0.863447639253877,0.0789473684210526,0.1994887854748623,0.187987540956983,0.2112692504887349,0.8569636135508156,0.8732494113090705,0.8826760000618047,0.863447639253877
225,225,0.031998872756958,0.001000165939331,0.0009994506835937,0.0010037422180175,0.9210526315789472,0.9377738714363096,0.9401485206577386,0.9397011682605088,0.0789473684210526,0.1518134144830815,0.1479723336208054,0.1519329384192703,0.8941504178272981,0.9377738714363096,0.9401485206577386,0.9397011682605088
226,226,0.0369977951049804,0.0,0.0,0.0,0.9210526315789472,0.9012203959891384,0.904719850914307,0.9031993039948912,0.0789473684210526,0.1911038412002794,0.1860923694894251,0.1879563223868604,0.8744493392070485,0.9012203959891384,0.904719850914307,0.9031993039948912
227,227,0.0490081310272216,0.0020010471343994,0.0009984970092773,0.002000093460083,0.9736842105263158,0.921204910249633,0.9183310779640954,0.9188810430402932,0.0263157894736842,0.1542194001944972,0.1581891383021166,0.1591204085157599,0.9497354497354498,0.921204910249633,0.9183310779640954,0.9188810430402932
228,228,0.0680012702941894,0.0,0.0010015964508056,0.0009987354278564,0.9736842105263158,0.9199310807556006,0.9160203857035704,0.9238519325884422,0.0263157894736842,0.1685712504014971,0.1722916312035521,0.1634876838835465,0.9583333333333334,0.9199310807556006,0.9160203857035704,0.9238519325884422
229,229,0.0510027408599853,0.0010006427764892,0.001000165939331,0.0010008811950683,0.9736842105263158,0.933033240042802,0.9403959784927785,0.9352355555648684,0.0263157894736842,0.1554320122174371,0.1504203540865605,0.1581488260072298,0.9666666666666668,0.933033240042802,0.9403959784927785,0.9352355555648684
230,230,0.0310010910034179,0.0,0.0,0.0010020732879638,1.0,0.9407535295495596,0.9372764440023844,0.9398113075934766,0.0,0.1475934134064841,0.1550284411347262,0.1502931554824886,1.0,0.9407535295495596,0.9372764440023844,0.9398113075934766
231,231,0.0310020446777343,0.0009994506835937,0.001000165939331,0.0010008811950683,0.9210526315789472,0.9015515502909008,0.8953642079700145,0.9066516285283436,0.0789473684210526,0.1782031654898477,0.182838926777822,0.1751768675656787,0.8629807692307693,0.9015515502909008,0.8953642079700145,0.9066516285283436
232,232,0.0290009975433349,0.0,0.0009996891021728,0.0010013580322265,0.9736842105263158,0.9383155039288664,0.9398302417902824,0.9399926922914836,0.0263157894736842,0.1484138210658205,0.1447536258822685,0.1467382629687186,0.962037962037962,0.9383155039288664,0.9398302417902824,0.9399926922914836
233,233,0.0270001888275146,0.0009992122650146,0.0009999275207519,0.0,1.0,0.9608773074774194,0.958189683185112,0.9626462065390442,0.0,0.128981256076048,0.1303987747275557,0.1315346655690202,1.0,0.9608773074774194,0.958189683185112,0.9626462065390442
234,234,0.0359995365142822,0.0,0.0010011196136474,0.001000165939331,0.9736842105263158,0.9392901249782668,0.9432686555687192,0.931090786039818,0.0263157894736842,0.1549263827148365,0.1511549688374367,0.169518831810754,0.9629268292682926,0.9392901249782668,0.9432686555687192,0.931090786039818
235,235,0.0280017852783203,0.0,0.0,0.0,1.0,0.9251578294960876,0.9232534081879198,0.9275809425346456,0.0,0.1740960521905775,0.1753756968557862,0.1758181793016393,1.0,0.9251578294960876,0.9232534081879198,0.9275809425346456
236,236,0.0470049381256103,0.0019962787628173,0.001000165939331,0.0019991397857666,0.9210526315789472,0.9240376081054358,0.9225278457206666,0.9272273583137264,0.0789473684210526,0.173221563509396,0.1803384906379112,0.1661568106540742,0.8887804878048781,0.9240376081054358,0.9225278457206666,0.9272273583137264
237,237,0.0730025768280029,0.002000093460083,0.0020036697387695,0.0009996891021728,0.9736842105263158,0.9099399839609564,0.9152785423973928,0.8952664207425155,0.0263157894736842,0.1853878404586532,0.1766462529722598,0.2072153912817437,0.9560693641618496,0.9099399839609564,0.9152785423973928,0.8952664207425155
238,238,0.0740077495574951,0.0019998550415039,0.001997947692871,0.0019996166229248,0.9736842105263158,0.9244518275251568,0.9281352023434656,0.9280324775363435,0.0263157894736842,0.1704289025478975,0.1638011650928135,0.1686123251082031,0.9629268292682926,0.9244518275251568,0.9281352023434656,0.9280324775363435
239,239,0.0670013427734375,0.002004861831665,0.0009999275207519,0.002000093460083,0.8947368421052632,0.9151752449748732,0.9118466397938614,0.9201747314737838,0.1052631578947368,0.1734559553469765,0.1772503935345629,0.1725860986945568,0.8517073170731707,0.9151752449748732,0.9118466397938614,0.9201747314737838
240,240,0.0660042762756347,0.001000165939331,0.0009999275207519,0.00099778175354,0.9210526315789472,0.9147648670815862,0.9158381070280618,0.9185105032133678,0.0789473684210526,0.1776186877886721,0.1700883328605165,0.1722487493645673,0.8788522848034006,0.9147648670815862,0.9158381070280618,0.9185105032133678
241,241,0.0580019950866699,0.0009999275207519,0.0010020732879638,0.0010004043579101,0.9736842105263158,0.923201697408738,0.9323793398257982,0.9262651535337652,0.0263157894736842,0.1583394741383422,0.145825049986153,0.160276098531075,0.9597883597883596,0.923201697408738,0.9323793398257982,0.9262651535337652
242,242,0.0710048675537109,0.001000165939331,0.0020008087158203,0.0009984970092773,0.9736842105263158,0.9334815958965408,0.9320981135070802,0.9378796510461508,0.0263157894736842,0.1578414890813194,0.1595026150740292,0.1573300562907759,0.9629268292682926,0.9334815958965408,0.9320981135070802,0.9378796510461508
